mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6
-781.89954,118.452095,-20.58817,-1.153996,18.518003,-13.028288,-11.437598,-12.195904,0.8696231,-11.074277,5.2386765,-8.189372,-8.136793,0.27482212,0.7180034,0.6193249,0.6139399,0.63421553,0.27390283,0.29670912,0.64830613,0.23375612,0.26416036,0.3213843,0.27197555,15.731642,12.956538,16.457264,13.819951,18.91127,18.39099
-782.20557,118.52691,-20.686659,-0.22110282,18.670815,-13.282355,-11.657325,-12.233678,0.8781823,-11.207071,5.349417,-12.438164,-8.166031,0.27381983,0.71624047,0.627753,0.6434748,0.63519835,0.27290443,0.29430366,0.6498982,0.23041873,0.26362553,0.31944242,0.270935,15.753169,12.963419,16.704033,13.7966585,18.940111,18.409441
-782.2861,118.57206,-20.702677,-1.7910082,18.675333,-13.257727,-11.657868,-12.232645,0.8783264,-11.187398,5.3295007,-12.541236,-8.168719,0.2738379,0.61412346,0.6244462,0.6433846,0.63531923,0.27292258,0.29432547,0.64990807,0.22960645,0.2635703,0.3195065,0.27083927,15.75886,12.963935,16.803492,13.789593,18.93553,18.409048
-782.25964,118.372505,-20.687506,-1.6342065,18.671288,-13.266773,-11.653527,-12.231452,0.87794244,-11.141115,5.338665,-11.23051,-8.16694,0.27390105,0.6810475,0.6472138,0.64297205,0.63514173,0.27295008,0.29433697,0.64977574,0.2297905,0.263732,0.3199985,0.27089489,15.756825,12.963096,16.546764,13.794625,18.939613,18.408781
-781.80774,118.035324,-20.552368,-1.4776638,18.199486,-13.205403,-11.51642,-12.222148,0.8514996,-11.138565,5.308168,-11.248981,-8.147341,0.27468443,0.6373825,0.60434693,0.6424004,0.6336105,0.2731328,0.29524383,0.6463695,0.23357357,0.26524556,0.3219245,0.27146932,15.697956,12.956431,16.525517,13.867939,18.920404,18.406885
-782.22485,118.47868,-20.684158,-1.774235,18.660654,-13.276277,-11.648196,-12.228751,0.87290776,-11.191828,5.323499,-6.889014,-8.167598,0.27391797,0.690108,0.6689685,0.6408631,0.63495094,0.2729993,0.294395,0.64946336,0.2297355,0.26363587,0.3202587,0.27092853,15.755089,12.963388,16.792946,13.809449,18.936512,18.399471
-781.68884,117.48157,-20.554272,-0.6991713,18.620562,-13.136398,-11.507447,-12.196003,0.8635476,-11.009008,5.272274,-10.877424,-8.153113,0.27479434,0.5330625,0.6097036,0.6394315,0.63426626,0.2731234,0.29466924,0.6487847,0.2308742,0.26468655,0.32064754,0.271902,15.721412,12.942037,15.648901,13.811561,18.915918,18.395494
-782.1355,118.57238,-20.686434,-1.4516044,18.661535,-13.245939,-11.615319,-12.23351,0.87773734,-11.092102,5.3430996,-12.051229,-8.166519,0.27398664,0.7386502,0.6018621,0.6401236,0.6350835,0.27306998,0.29432788,0.64978427,0.23051745,0.2637524,0.32016972,0.2710212,15.746901,12.961669,16.674187,13.817159,18.92928,18.4069
-782.2777,118.54799,-20.695803,-1.7043991,18.671492,-13.28663,-11.651024,-12.227626,0.8781263,-11.194018,5.313251,-7.657731,-8.167552,0.2738365,0.6601884,0.5758095,0.64287376,0.63521725,0.2729118,0.2942891,0.65007144,0.22958407,0.26364645,0.3197228,0.2708638,15.7601185,12.9632,16.818905,13.793862,18.939203,18.405497
-779.89624,117.521164,-20.433372,0.5023304,17.971218,-12.925703,-11.436423,-12.202945,0.7888649,-10.846671,5.2329307,-9.951371,-8.08295,0.2748992,0.6739355,0.5717932,0.638079,0.6323047,0.2740245,0.2953806,0.64595157,0.23695688,0.26525915,0.3218239,0.27298653,15.641929,12.950909,16.093725,13.90142,18.915247,18.381628
-781.8025,118.40528,-20.4556,-0.81096745,18.596956,-13.219304,-11.584642,-12.214599,0.867738,-11.179453,5.261232,-8.90045,-8.152314,0.27505347,0.6936614,0.6311543,0.62409836,0.63483024,0.273483,0.295926,0.648553,0.23310208,0.2643554,0.32085025,0.27229375,15.741717,12.952776,16.339273,13.820884,18.924753,18.400034
-782.0698,118.352005,-20.67209,-1.7808062,18.615513,-13.247307,-11.598084,-12.226474,0.8722541,-11.193873,5.3320575,-5.7682104,-8.161294,0.273971,0.68480784,0.6612963,0.63699454,0.6348629,0.27325895,0.29476294,0.64886916,0.23127636,0.26367372,0.320985,0.27130923,15.745674,12.961266,16.770725,13.802072,18.92945,18.397528
-782.2273,118.56966,-20.688375,-1.15814,18.67144,-13.274426,-11.640633,-12.233733,0.8775973,-11.200261,5.345551,-7.810075,-8.167684,0.2738409,0.7100138,0.67190003,0.64170384,0.6353257,0.273106,0.29439685,0.6498758,0.22992575,0.26376146,0.31985566,0.2714686,15.751169,12.958875,16.775587,13.793063,18.93766,18.408163
-781.96643,118.44313,-20.65292,-1.6819009,18.656542,-13.273613,-11.624643,-12.222185,0.8711586,-11.175852,5.3454375,-7.519565,-8.162422,0.2742219,0.5181946,0.6357225,0.64249206,0.6346035,0.27297205,0.2948369,0.6495675,0.23023345,0.26365176,0.32063973,0.2727271,15.747504,12.953201,16.768232,13.846446,18.877338,18.406319
-781.582,118.26951,-20.532011,-1.6850883,18.658983,-13.217611,-11.526974,-12.186002,0.86821866,-11.144473,5.252214,-7.563923,-8.14441,0.27432424,0.5444063,0.59514433,0.6403814,0.6334939,0.27307633,0.29436097,0.64939165,0.23048587,0.2640237,0.32315078,0.27127185,15.75713,12.957543,16.77345,13.804346,18.93714,18.390583
-782.12573,118.15143,-20.645273,-1.4985474,18.647284,-13.124751,-11.514423,-12.2119465,0.8711017,-10.730312,5.294414,-11.764512,-8.160314,0.27437735,0.5897064,0.6309976,0.63376576,0.63432187,0.27343646,0.29496598,0.6490444,0.23043682,0.26631874,0.32131046,0.27222225,15.698045,12.9472685,16.601015,13.814466,18.923906,18.39581
-781.5221,118.12706,-20.586163,-0.87900424,18.643301,-13.139189,-11.631825,-12.184127,0.85752183,-10.7831,5.2696295,-8.556159,-8.157395,0.27463582,0.6346235,0.57740563,0.6381259,0.63425094,0.27342066,0.29482308,0.6490273,0.23095323,0.2643419,0.32253194,0.27200335,15.751619,12.951386,16.597542,13.826089,18.935045,18.398914
-782.2879,118.5286,-20.70057,-1.652626,18.671001,-13.291985,-11.653831,-12.228242,0.87803686,-11.216063,5.335649,-11.284782,-8.168331,0.27379864,0.69346285,0.6341406,0.6423953,0.6353037,0.27290004,0.2943222,0.6500138,0.22970596,0.26360154,0.3193921,0.27081248,15.759416,12.963245,16.754425,13.797436,18.938417,18.40864
-781.26733,117.43487,-20.23627,-1.0726502,18.556944,-13.218679,-11.575591,-12.1672125,0.8536043,-11.101769,5.252864,-12.079959,-8.128533,0.27543142,0.5400041,0.57344437,0.6289399,0.6333237,0.27339566,0.29486376,0.64842105,0.2311121,0.26602015,0.32153723,0.27273056,15.737679,12.951859,16.637838,13.85395,18.900948,18.393944
-779.22705,118.28302,-20.554798,0.46323904,18.613405,-13.254464,-11.561847,-12.203005,0.86458075,-11.037493,5.332981,-7.4714103,-8.151406,0.27411836,0.66052717,0.6473084,0.6400119,0.6326596,0.2735516,0.29499868,0.64916784,0.23070876,0.26426083,0.320695,0.27454752,15.744457,12.937681,16.75845,13.824029,18.923664,18.388365
-782.17456,118.424255,-20.675955,-1.8502603,18.64385,-13.294878,-11.619622,-12.227309,0.8781954,-11.2215,5.3506403,-13.860804,-8.166295,0.2737783,0.75332546,0.63963723,0.64233917,0.6351619,0.27290133,0.29434517,0.64952725,0.22964205,0.26357642,0.31965354,0.27084428,15.760509,12.964249,16.845148,13.7897215,18.937174,18.407162
-782.27045,118.43632,-20.692802,-1.9165096,18.658012,-13.286894,-11.639998,-12.225585,0.8761567,-11.22132,5.3197203,-10.722246,-8.16702,0.2739148,0.5732519,0.6092971,0.63938063,0.6352085,0.27300698,0.29439056,0.64978445,0.2298173,0.2636892,0.3201572,0.27085373,15.758577,12.963636,16.7341,13.791863,18.938938,18.40668
-782.0154,117.55771,-20.56273,-1.4959365,18.655308,-13.214231,-11.51867,-12.205848,0.8719948,-10.977153,5.3011556,-13.421499,-8.151694,0.27512783,0.4310395,0.58357567,0.64095783,0.6339705,0.2732896,0.2944319,0.6486522,0.2317101,0.2652733,0.32003734,0.27132297,15.7049055,12.952214,16.697031,13.83966,18.88567,18.405172
-781.9398,118.475334,-20.668688,-1.5393167,18.647366,-13.266076,-11.581581,-12.207221,0.8759204,-11.185844,5.336557,-7.0588937,-8.159582,0.27401412,0.5932939,0.6296174,0.64154786,0.63485265,0.27306354,0.29492193,0.6496857,0.22998092,0.26419443,0.32092154,0.27112177,15.751691,12.951394,16.751905,13.793088,18.908571,18.404015
-782.2632,118.42159,-20.668705,-1.7894218,18.670012,-13.281508,-11.643687,-12.221486,0.87642235,-11.171139,5.3470035,-8.186136,-8.166976,0.27384156,0.5860799,0.66985863,0.6362517,0.63511163,0.2730237,0.29446554,0.64971507,0.2296201,0.26362658,0.3198614,0.2709855,15.756258,12.961561,16.811806,13.794732,18.92592,18.402645
-782.0708,117.9526,-20.594103,-1.471497,18.591026,-13.174971,-11.367275,-12.2035475,0.86599654,-10.965792,5.3280272,-10.797063,-8.13233,0.27473503,0.6035938,0.60515773,0.6268049,0.6332796,0.27349162,0.29525882,0.64594936,0.23090966,0.26424214,0.3208471,0.27179003,15.66723,12.957911,16.684956,13.822093,18.86075,18.38809
-780.6103,118.437645,-20.565985,-1.2227079,18.6556,-13.285429,-11.627611,-12.223562,0.87399286,-11.170896,5.350363,-8.574427,-8.162499,0.2738426,0.6493618,0.6636474,0.64147335,0.63175917,0.27298188,0.2944821,0.64942366,0.23011285,0.26369762,0.3206464,0.2720369,15.753898,12.960196,16.741608,13.808492,18.936062,18.40086
-781.97034,118.229,-20.688051,-1.7383573,18.613935,-13.20518,-11.567865,-12.228117,0.8418739,-11.152858,5.3409295,-8.441017,-8.155549,0.27386355,0.57874227,0.65275407,0.63991976,0.6346476,0.273043,0.295017,0.64855033,0.23020482,0.2636987,0.32013848,0.27133062,15.729609,12.961402,16.78471,13.806921,18.926023,18.398214
-781.9736,118.34752,-20.664204,-1.1410816,18.65577,-13.1739235,-11.574485,-12.223317,0.87700284,-10.985611,5.320776,-12.015884,-8.155319,0.27404684,0.70196563,0.56878084,0.6304968,0.6350104,0.273054,0.2946214,0.6488,0.23112677,0.2644884,0.31968427,0.27137384,15.741218,12.95716,16.757803,13.797635,18.930216,18.404694
-781.5057,118.48208,-20.69002,-1.2154173,18.65889,-13.280182,-11.609853,-12.229852,0.8760831,-11.1501875,5.347866,-14.040561,-8.166727,0.27386078,0.6748636,0.6400087,0.6395889,0.6350925,0.27347192,0.29447374,0.64906096,0.22984375,0.2639457,0.32043895,0.27124867,15.75568,12.96153,16.80235,13.792356,18.935163,18.406109
-781.12317,118.31458,-20.637777,0.6015851,18.605446,-13.209557,-11.609116,-12.226799,0.8656428,-11.074756,5.3281083,-12.580236,-8.158262,0.27385607,0.74059045,0.611432,0.64208674,0.6343644,0.27303976,0.29452536,0.6491327,0.23108673,0.2644799,0.31983393,0.27136332,15.717548,12.956615,16.731432,13.809351,18.936007,18.404701
-781.39984,117.27328,-20.635986,-1.2820766,18.567099,-13.18346,-11.364092,-12.192307,0.8702574,-11.070399,5.315012,-11.011757,-8.1564,0.27396765,0.7152247,0.56019795,0.63658625,0.63427854,0.27300724,0.29533988,0.64649713,0.23171204,0.2641346,0.3201872,0.27138492,15.726607,12.945683,16.63671,13.800714,18.894201,18.394348
-781.86035,118.5471,-20.67135,-1.0208627,18.667286,-13.248705,-11.643308,-12.226699,0.87695134,-11.164683,5.3459644,-10.461773,-8.162845,0.2739012,0.6001122,0.6255326,0.6421713,0.6348983,0.2730248,0.29438186,0.64976275,0.23030823,0.26374665,0.3197113,0.2711703,15.756066,12.961149,16.688425,13.795544,18.938484,18.408068
-781.8165,118.32795,-20.664614,-0.89670694,18.672348,-13.282565,-11.65534,-12.228428,0.87550753,-11.165368,5.3453383,-11.006211,-8.165143,0.27387512,0.62712175,0.64991224,0.64316463,0.6347079,0.27294317,0.29431987,0.6494338,0.23044376,0.26369917,0.31997827,0.27149248,15.757435,12.956478,16.798782,13.832526,18.938408,18.40773
-781.7741,118.51442,-20.66063,-0.56540996,18.66718,-13.283244,-11.64951,-12.222044,0.8777649,-11.130249,5.344158,-10.638609,-8.164749,0.27381322,0.70919234,0.6187628,0.642026,0.63486737,0.27294168,0.2943622,0.6497986,0.22995888,0.26364836,0.3194786,0.2710231,15.757179,12.962999,16.806396,13.796489,18.936665,18.405224
-782.177,118.40743,-20.662,-1.0323118,18.63346,-13.236034,-11.642936,-12.206292,0.87054425,-11.149802,5.272559,-8.398038,-8.161896,0.2742261,0.6342251,0.6448136,0.63522846,0.6351861,0.27312905,0.29502133,0.6493907,0.22993736,0.26385757,0.3201469,0.27141047,15.753414,12.958266,16.711494,13.81748,18.927317,18.400318
-782.2787,118.59189,-20.702362,-1.9745154,18.653141,-13.296385,-11.656849,-12.233162,0.87824464,-11.228247,5.350984,-11.391291,-8.168419,0.27378035,0.7150709,0.59444,0.64341134,0.63531196,0.2728903,0.29428962,0.6500206,0.2295645,0.2635692,0.3195912,0.27079663,15.760583,12.964329,16.845238,13.78937,18.939898,18.409214
-781.9252,118.24708,-20.628954,-0.7630198,18.620033,-13.126573,-11.534875,-12.214152,0.8666375,-11.012709,5.1797976,-9.765052,-8.159965,0.27457282,0.56065124,0.6386028,0.6350938,0.6352481,0.27459422,0.2948676,0.6483261,0.23117954,0.26431996,0.32129693,0.27133235,15.716069,12.957836,16.478477,13.80504,18.891323,18.380123
-781.99396,117.74964,-20.548075,-1.6285911,18.529009,-13.228716,-11.486867,-12.201969,0.8629857,-11.126199,5.3103156,-12.2055435,-8.131355,0.27532607,0.57030135,0.6218143,0.6368161,0.6343578,0.27349952,0.29546034,0.6443165,0.23025286,0.26506153,0.32072115,0.27258492,15.730771,12.960583,16.796352,13.823562,18.915836,18.398718
-782.0987,118.41976,-20.678303,-1.7811818,18.667614,-13.240607,-11.643517,-12.231122,0.8740209,-11.18929,5.32524,-10.722748,-8.166162,0.27384865,0.6018243,0.6278453,0.6422076,0.6349719,0.27293292,0.29439235,0.64954036,0.22975895,0.26365262,0.32060254,0.27108237,15.757965,12.962591,16.79662,13.790658,18.940151,18.404089
-781.9939,118.42809,-20.627657,-1.6179483,18.655125,-13.277165,-11.619228,-12.206772,0.8770877,-11.200783,5.3084397,-11.590596,-8.15846,0.27414668,0.6471739,0.6161546,0.63723963,0.63436806,0.2730944,0.29444322,0.64972645,0.23011169,0.26415098,0.32006487,0.27110982,15.754678,12.962709,16.710386,13.801736,18.928352,18.403397
-781.1141,118.23607,-20.649584,-1.3731763,18.635807,-13.245371,-11.604647,-12.225001,0.86960053,-11.070019,5.334101,-12.00418,-8.153363,0.27422398,0.66733027,0.57612133,0.6349257,0.6334285,0.27316913,0.29477212,0.64920104,0.2302746,0.26803592,0.3209767,0.27186108,15.724214,12.956265,16.76111,13.805543,18.934103,18.401041
-781.441,118.31209,-20.665648,-1.367988,18.651186,-13.246798,-11.610625,-12.219682,0.87202823,-10.9417,5.323901,-7.2902617,-8.1416645,0.2741246,0.58074063,0.6677931,0.64183706,0.63098145,0.27333647,0.29445696,0.64965063,0.23029839,0.26383513,0.3214831,0.27202058,15.744904,12.955574,16.51101,13.803349,18.932661,18.390467
-781.8753,118.18719,-20.58164,-1.5457195,18.581388,-13.220347,-11.554232,-12.204851,0.8625339,-10.995537,5.309751,-9.858802,-8.147001,0.2745587,0.5963988,0.6387512,0.6387224,0.6321844,0.27317098,0.29477972,0.64922774,0.23120722,0.26541188,0.32058328,0.27200958,15.723445,12.943112,16.609404,13.860704,18.915274,18.404297
-781.55664,117.008514,-20.243624,-0.9831451,18.644438,-13.181686,-11.38852,-12.202639,0.8646576,-10.985157,5.3214717,-10.826774,-8.162806,0.27447513,0.5936968,0.6150844,0.6374352,0.6332129,0.27353793,0.29462066,0.6476889,0.23105353,0.26421613,0.32187468,0.27217507,15.73034,12.939722,16.348385,13.830704,18.915209,18.397013
-781.9955,117.91105,-20.619257,-1.7528219,18.649544,-13.252253,-11.599446,-12.231182,0.8743353,-11.165121,5.3497453,-10.496144,-8.161912,0.27384174,0.6589271,0.60216147,0.6351219,0.6346591,0.27298686,0.29445702,0.6483525,0.2307217,0.26375628,0.31972197,0.27160254,15.742159,12.961609,16.773172,13.795759,18.934906,18.403788
-781.90485,118.125084,-20.60577,-0.15992409,18.638031,-13.22224,-11.617055,-12.222664,0.8764824,-11.158806,5.344164,-9.985011,-8.1614,0.2738908,0.6845901,0.6471129,0.64117867,0.6348522,0.27293,0.2946336,0.6493001,0.2323363,0.2638232,0.319542,0.27123082,15.744043,12.956383,16.575537,13.803878,18.934494,18.405993
-782.2731,118.40594,-20.692236,-1.7029954,18.672245,-13.2915325,-11.650749,-12.23138,0.8781028,-11.201308,5.3499527,-12.43736,-8.168358,0.27381974,0.6039282,0.6615239,0.642186,0.63529027,0.27292332,0.29429558,0.6498699,0.22966222,0.26361272,0.31948695,0.27088678,15.759941,12.9634695,16.584644,13.793276,18.938795,18.408817
-781.8949,118.3678,-20.660242,1.4446608,18.651453,-13.178727,-11.651887,-12.229624,0.87657005,-10.935792,5.325787,-11.182534,-8.164467,0.27391648,0.7348388,0.646074,0.64278555,0.63496494,0.273002,0.2945618,0.6493298,0.2303357,0.2639385,0.3199282,0.27122673,15.736024,12.958821,16.744429,13.802241,18.929974,18.407225
-781.79834,118.32093,-20.5911,0.40212184,18.666712,-13.196103,-11.645563,-12.225235,0.87364185,-10.941567,5.252341,-9.686028,-8.157602,0.27553186,0.55653465,0.64587873,0.63867223,0.63500285,0.27324027,0.2945815,0.64936274,0.232236,0.2661378,0.319951,0.27154645,15.705293,12.945176,16.647806,13.827012,18.917973,18.404142
-781.3729,118.55836,-20.68851,-0.26400423,18.652832,-13.180144,-11.622705,-12.232061,0.87650996,-11.115357,5.341356,-13.496749,-8.163984,0.27380618,0.7080856,0.62355256,0.64291,0.6350223,0.2731765,0.2943348,0.6494917,0.23206103,0.26362693,0.31960034,0.27091888,15.735569,12.963502,16.379162,13.802099,18.933252,18.405325
-779.98315,117.94203,-20.266459,-1.4505808,18.57903,-13.146486,-11.340957,-12.211851,0.8499456,-11.116004,5.320424,-8.053066,-8.133113,0.27496758,0.5365166,0.59117144,0.63057995,0.6327387,0.27530748,0.29560605,0.6454586,0.23155853,0.26590922,0.3228241,0.2725623,15.712573,12.9530325,16.563292,13.807786,18.911789,18.389605
-782.20056,118.58587,-20.705568,-1.3271472,18.673094,-13.276381,-11.6531515,-12.233512,0.8782049,-11.208031,5.3487716,-12.318113,-8.168325,0.27384153,0.62925434,0.65885127,0.643277,0.6353165,0.2729285,0.29431945,0.6499579,0.22974922,0.26364285,0.31961995,0.27090552,15.757449,12.963524,16.77981,13.79362,18.935959,18.409521
-782.01965,118.491486,-20.623434,-0.24226077,18.651323,-13.287707,-11.631601,-12.224178,0.87552696,-11.136908,5.3454776,-11.042145,-8.158726,0.27384803,0.6763535,0.6367531,0.64049697,0.6347447,0.27298626,0.29443306,0.6491302,0.2305139,0.2636789,0.31942198,0.27201968,15.7325,12.956881,16.63526,13.821453,18.923101,18.403818
-781.9338,118.44475,-20.628305,-0.8703407,18.657152,-13.135158,-11.622472,-12.21252,0.8733229,-11.08855,5.2938905,-9.775354,-8.1561775,0.27421355,0.65349,0.58621824,0.63869435,0.63511145,0.27313718,0.2949447,0.6487229,0.23108122,0.2641795,0.31994373,0.27149647,15.734532,12.951033,16.777714,13.806188,18.90871,18.404812
-780.2002,117.82342,-20.34999,1.9940485,18.477913,-13.007533,-11.348807,-12.205856,0.8704783,-11.071079,5.3109417,-9.985796,-8.075886,0.27446303,0.69212496,0.60918903,0.6332487,0.6342619,0.2734735,0.29567295,0.6453336,0.2386017,0.26520428,0.3209244,0.27295873,15.72705,12.955773,15.923514,13.821147,18.92335,18.395693
-781.59894,118.25698,-20.670506,-1.3664559,18.663347,-13.26119,-11.637519,-12.225181,0.86940175,-11.196207,5.326127,-11.643862,-8.166158,0.2739113,0.5801275,0.5780808,0.6425584,0.63508034,0.27296373,0.2944581,0.6494458,0.23012595,0.2641985,0.32020018,0.271095,15.757088,12.960888,16.78417,13.796459,18.940105,18.406408
-782.041,118.51625,-20.687527,-1.5772578,18.651651,-13.268457,-11.602357,-12.212186,0.8683596,-11.1777315,5.3487835,-11.450948,-8.163716,0.27383754,0.6467449,0.62858176,0.64152116,0.6343704,0.27295828,0.29531327,0.64959544,0.22974625,0.26367664,0.3203834,0.27151713,15.755686,12.962172,16.84189,13.802457,18.93621,18.404346
-782.0849,118.22389,-20.549759,-1.4340447,18.506332,-13.265532,-11.614613,-12.208468,0.8695721,-11.209185,5.280553,-12.808843,-8.15438,0.2740341,0.6599969,0.53871405,0.6403573,0.6350227,0.27303055,0.29467764,0.64951295,0.23037955,0.26396796,0.32108194,0.27106738,15.757303,12.9615965,16.790644,13.803532,18.92909,18.405878
-781.90466,117.94936,-20.583559,-1.4191086,18.611479,-13.29375,-11.651686,-12.228738,0.8739382,-11.212489,5.3501415,-14.074093,-8.166417,0.27378824,0.70202416,0.6148594,0.6428974,0.6350227,0.27295,0.29430053,0.64946175,0.23009676,0.26361316,0.31950936,0.27103403,15.758906,12.962349,16.800797,13.809147,18.938585,18.408512
